0.14531980017111068,0.004529369400015876,0.3990251529222485,0.9218369224791791,0.7526957187611454,0.16461690292671166,0.08268737831214287,1.000000
0.10512543569742008,0.0028352385297067077,0.3970623231721579,0.9203804942061382,0.8198496493227392,0.12039693229106099,0.059753418386199825,1.000000
0.16879720201105114,0.010765203447166301,0.38649974629756056,0.9570427260110439,0.718124389061293,0.19052124045228896,0.09135437048641809,1.000000
0.9541252752945262,0.0822497077876625,0.4796186991496214,0.9889923278235456,0.018112183098176804,0.03620910689868809,0.9456787100031351,1.000000
0.9318162898501052,0.10504091306912587,0.5018820757676354,0.9937890958016572,0.05525207561963083,0.0261586511848572,0.918589273195512,1.000000
0.9616661024578776,0.10469034416183434,0.48368990480932667,0.9954544068531532,0.017710368320144092,0.0351969405590867,0.9470926911207692,1.000000
0.8722382565605128,0.0877160458256975,0.4824068428729036,0.985820699330783,0.06274922730089942,0.11367797885079246,0.8235727938483081,1.000000
0.9540141953801017,0.07384257202325374,0.47818319172637075,0.9875436753539962,0.017415365065385897,0.03458658899751802,0.947998045937096,1.000000
0.9537522407618566,0.13123511409285576,0.4804842997896259,0.9960384768590271,0.03402710006608007,0.024943034324732917,0.941029865609187,1.000000
0.16263230572226836,0.0036541812921397966,0.3774553812035581,0.9166695679732324,0.7101033522896779,0.19602966329544627,0.09386698441487581,1.000000
0.5249884726987053,0.1660248687145329,0.5171547262672168,0.8742418671888738,0.13053894073912717,0.7191619867159597,0.15029907254491312,0.000000
0.11863726880017306,0.002566351234443334,0.3869158524040678,0.9116830594736282,0.7792154941113044,0.1613057457052016,0.05947876018349392,1.000000
0.11070981386468119,0.0027826163286597478,0.384938326478727,0.9132698226482799,0.7984415683007178,0.14307149280333736,0.05848693889594482,1.000000
0.21674002439741336,0.006914609116983647,0.3918604242540529,0.9143662212408872,0.6275939936916188,0.24519348157980325,0.12721252472857789,1.000000
0.08252079209856292,0.001443291365780485,0.4030632863531602,0.9100675223554209,0.8426462801473292,0.122085571611401,0.03526814824126971,1.000000
0.10268195284604834,0.0023249538123570395,0.3972996059171529,0.9099324404616574,0.8141276034330328,0.13331604034426467,0.0525563562227025,1.000000
0.14052344688039445,0.003307002792164763,0.3859348048230493,0.9138783246809267,0.7525482171337663,0.16688537623054195,0.08056640663569171,1.000000
0.06824551086225578,0.0013746009989897166,0.3541625188129004,0.9139718413241907,0.8638153068077362,0.10255432164120333,0.033630371551060426,1.000000
0.045243715185780124,0.0005590976223534364,0.328941717131775,0.9150041484120532,0.8965403230338435,0.08518473345156138,0.01827494351459512,1.000000
0.372691092958294,0.16033054640000194,0.4287160821156762,0.9477973187563438,0.5473276770823247,0.2776133220251262,0.17505900089254914,0.000000
0.5998266934716509,0.1565837628266134,0.4821356736038062,0.9147028196838045,0.19673665385426334,0.3831227619682982,0.4201405841774385,0.000000
0.05423851363868254,0.000721803187350797,0.34694586378314024,0.908784414930309,0.8806711824330579,0.09761047399249703,0.021718343574445072,1.000000
0.47751085734973114,0.1617376312114323,0.3701801974400798,0.8928929774606654,0.43151855453768123,0.19107055685770077,0.37741088860461797,0.000000
0.08608797180971353,0.0017893065601511519,0.37423026189206593,0.9126200994272854,0.8368174227343483,0.11949157747473411,0.043690999790917465,1.000000
0.13147534755298199,0.0036479712825735694,0.3852625372491941,0.9190732354564771,0.7717641187971536,0.1519368492351224,0.07629903196772406,1.000000
0.04207563196776945,0.00042690772962750064,0.3340003524267953,0.9112305731947531,0.9031677237398766,0.08063761431787474,0.016194661942248542,1.000000
0.3022791624184338,0.1628383381980136,0.38413409378249813,0.9543742096254372,0.5880584712910077,0.3272755940847642,0.084665934624228,0.000000
0.06293218551573802,0.0010840988613017631,0.3473066709960726,0.9121609034334659,0.8643391918980826,0.1093190514485895,0.026341756653327802,1.000000
0.057177069714841426,0.00037015452496053916,0.3089887800939942,0.9081598495009622,0.8428700757199045,0.14325459827180795,0.013875326008287569,1.000000
0.23471124420311656,0.008280487079169008,0.41207005857413725,0.9148692625400716,0.6461232498482413,0.18772888205811228,0.16614786809364643,0.000000
0.2670806898090787,0.15684007102601855,0.2787131925217877,0.9971849366086754,0.7130737298893121,0.1821594240587981,0.10476684605188978,0.000000
0.392415318750367,0.15964066406705382,0.4235735412391925,0.9616256247195829,0.44144693993919837,0.39991760243746294,0.15863545762333864,0.000000
0.4760608114644519,0.16428693495600766,0.48405472820903983,0.8723130933766199,0.27177937834913224,0.5249735511398719,0.2032470705109959,0.000000
0.36224796283459687,0.15703724273740113,0.3642028878864255,0.8752543339416575,0.6343231196579135,0.11236572299341982,0.25331115734866666,0.000000
0.4278468323726615,0.14818110096805387,0.4537497997785941,0.925756410787504,0.3256785074986595,0.5183614092228779,0.15596008327846259,0.000000
0.7307857021860634,0.0936004616189327,0.41785048977990347,0.988004608897718,0.2019958498097801,0.13426717152770917,0.6637369786625107,0.000000
0.5276593071484019,0.10923820621816266,0.5318604273585847,0.8538134918526332,0.16382853215968546,0.6341654455045083,0.20200602233580625,0.000000
0.28196454583259495,0.14947458802269364,0.40337003400691473,0.9387760645760903,0.6644236241692755,0.24725341810009754,0.088322957730627,0.000000
0.5328863338662921,0.2258071017662294,0.5240737017299218,0.8466181676911785,0.022013346829203268,0.9303080231776305,0.047678629993166154,0.000000
0.8553533460323632,0.12097233468409833,0.5717799003788482,0.9341015463703078,0.00006944502302758386,0.21718750020164207,0.7827430547753303,0.000000
0.125682678588784,0.004510231769979215,0.5554461266640751,0.8257772434573272,0.817974536195646,0.10475694484127845,0.07726851896307549,1.000000
0.03657026366599519,0.0017036160866983915,0.45131856406368315,0.8552619950129338,0.9416840267216133,0.03690972273684654,0.021406250541540075,1.000000
0.04362397022143241,0.0017822890256069023,0.4919845213698023,0.8466995591774096,0.9311053230362755,0.046145833831922736,0.022748843131801776,1.000000
